"","company","company_location","review_date","country_of_bean_origin","specific_bean_origin_or_bar_name","cocoa_percent","rating","counts_of_ingredients","bean","cocoa_butter","vanila","lecithin","salt","sugar","sweetener_without_sugar","first_taste","second_taste","third_taste"
"1272","Malagasy (Chocolaterie Robert)","Madagascar",2007,"Madagascar","Sambirano 2006",75,2.75,4,"1","1","0","1","0","1","0","cardboard","tea-like",NA
"1273","Malagos","Philippines",2013,"Philippines","Davao, Mt. Talamo foothills",65,3.5,5,"1","1","1","1","0","1","0","sandy","sweet","cocoa"
"1274","Malai","Thailand",2018,"Thailand","Chantaburi",70,2.75,3,"1","1","0","0","0","0","1","gummy","smokey","hammy"
"1275","Malie Kai (Guittard)","U.S.A",2009,"U.s.a.","O'ahu Island, N. Shore, Waialua Estate",55,2.75,5,"1","1","1","1","0","1","0","sweet","vanilla","easter candy"
"1276","Malie Kai (Guittard)","U.S.A",2010,"U.s.a.","O'ahu Island, N. Shore, Waialua Estate w/ nibs",55,3.5,5,"1","1","1","1","0","1","0","creamy","crunchy","very sweet"
"1277","Malmo","Sweden",2016,"Venezuela","Chuao",70,3,3,"1","1","0","0","0","1","0","hammy","unrecognizable",NA
"1278","Mana","U.S.A",2012,"Dominican republic","Conacado",74,3.75,3,"1","1","0","0","0","1","0","berry","nutty","sour"
"1279","Mana","U.S.A",2014,"Venezuela","Venezuela",74,2.75,3,"1","1","0","0","0","1","0","nutty","green",NA
"1280","Mana","U.S.A",2014,"Peru","Peru",74,2.5,3,"1","1","0","0","0","1","0","rubber","off medicinal",NA
"1281","Mana","U.S.A",2015,"Ecuador","Ecuador, batch 1212",74,2.5,2,"1","0","0","0","0","1","0","soil","wet","off notes"
"1282","Manifesto Cacao","Colombia",2014,"Colombia","Colombia",70,2.75,4,"1","1","0","1","0","1","0","muted","nutty",NA
"1283","Manoa","U.S.A",2012,"Liberia","Liberia, batch 174",72,3.25,3,"1","1","0","0","0","1","0","molassses","intense","off"
"1284","Manoa","U.S.A",2012,"U.s.a.","O'ahu Island, Winward,Maunawili district, b. 151",72,3.25,3,"1","1","0","0","0","1","0","molasses","sweet","cocoa"
"1285","Manoa","U.S.A",2012,"Peru","Piura, batch 173",72,3,3,"1","1","0","0","0","1","0","banana","menthol","medicinal"
"1286","Manoa","U.S.A",2012,"U.s.a.","Hawai'i Island, Hamakua, Hawaiian Crown, b. 176",72,2.75,3,"1","1","0","0","0","1","0","oily","tangy","fruit"
"1287","Manoa","U.S.A",2013,"U.s.a.","O'ahu Island, Waiahole, b. 182",72,3.75,3,"1","1","0","0","0","1","0","orange","cocoa",NA
"1288","Manoa","U.S.A",2015,"Costa rica","Coto Brus",72,3.75,3,"1","1","0","0","0","1","0","dried fruit","balanced","cocoa"
"1289","Manoa","U.S.A",2015,"Papua new guinea","Markham Valley",72,3.5,3,"1","1","0","0","0","1","0","smoke","fruit",NA
"1290","Manoa","U.S.A",2017,"Peru","Ucayali",70,3.25,3,"1","1","0","0","0","1","0","sweet","fatty","fig"
"1291","Manoa","U.S.A",2019,"U.s.a.","Hawai'i Island, Hilo and Kona regions",70,3.5,3,"1","1","0","0","0","1","0","dried fruit","spicy","sticky"
"1292","Manufaktura Czekolady","Poland",2012,"Ghana","Grand Cru Ghana",70,3.5,2,"1","0","0","0","0","1","0","cocoa","coconut",NA
"1293","Manufaktura Czekolady","Poland",2012,"Dominican republic","Grand Cru Dominican Republic",70,3.25,2,"1","0","0","0","0","1","0","chewy","brownie like",NA
"1294","Manufaktura Czekolady","Poland",2012,"Ecuador","Grand Cru Ecuador",70,3.25,2,"1","0","0","0","0","1","0","grits","roaste brownie",NA
"1295","Manufaktura Czekolady","Poland",2014,"Venezuela","Porcelana",70,3.75,2,"1","0","0","0","0","1","0","nutty","intense","roasty"
"1296","Manufaktura Czekolady","Poland",2014,"Colombia","Kolumbia",85,3.5,2,"1","0","0","0","0","1","0","coarse","intense","nutty"
"1297","Manufaktura Czekolady","Poland",2016,"Nicaragua","Johe",70,3.75,3,"1","1","0","0","0","1","0","basic","balanced","deep cocoa"
"1298","Manufaktura Czekolady","Poland",2016,"Peru","Peru",70,3.5,3,"1","1","0","0","0","1","0","nutty","roasty",NA
"1299","Map Chocolate","U.S.A",2015,"Dominican republic","ROIG, 2014",70,3.5,3,"1","1","0","0","0","1","0","fruity","tangy","cocoa"
"1300","Map Chocolate","U.S.A",2015,"Peru","Maranon, 2014",62,3.5,3,"1","1","0","0","0","1","0","delicate","caramel","peanut"
"1301","Map Chocolate","U.S.A",2015,"Ecuador","Ecuador",70,3.5,3,"1","1","0","0","0","1","0","coarse","floral","rum"
"1302","Map Chocolate","U.S.A",2015,"Nicaragua","A case of the Xerces Blues, triple roast",70,3.5,3,"1","1","0","0","0","1","0","rich","bright fruit",NA
"1303","Map Chocolate","U.S.A",2015,"Peru","Tumbes, Dear Mr. Finley, 2014",68,3.5,3,"1","1","0","0","0","1","0","lemon","spicy","cocoa"
"1304","Map Chocolate","U.S.A",2015,"Honduras","Le Chocolat Chaud",78,3.5,3,"1","1","0","0","0","1","0","grassy","woody","sweet"
"1305","Map Chocolate","U.S.A",2015,"Tanzania","Kakoa Kamili, Both Man & Bird & Beast",72,3,3,"1","1","0","0","0","1","0","sweet","fatty","roasty"
"1306","Map Chocolate","U.S.A",2015,"Trinidad","San Juan Estate, Cherry Blossoms at Night",70,2.75,3,"1","1","0","0","0","1","0","heavy roast","few grits","rich"
"1307","Map Chocolate","U.S.A",2015,"Colombia","Colombia",75,2.75,3,"1","1","0","0","0","1","0","roasty","coffee","rubber"
"1308","Map Chocolate","U.S.A",2016,"Vietnam","Ben Tre, Surprise Valley",75,3.25,3,"1","1","0","0","0","1","0","intense","sour","tart"
"1309","Map Chocolate","U.S.A",2017,"Vietnam","Lam Dong, ""Red Poppy""",73,3,2,"1","0","0","0","0","1","0","earthy","tobacco","ashey"
"1310","Map Chocolate","U.S.A",2018,"Dominican republic","Zorzal Reserve",72,3.5,3,"1","1","0","0","0","1","0","complex","creamy","cherry"
"1311","Map Chocolate","U.S.A",2018,"Mexico","Tabasco, ""Late for the Train"", batch 12184",72,3.25,3,"1","1","0","0","0","1","0","sweet","spicy","dirty"
"1312","Map Chocolate","U.S.A",2018,"Blend","""Peace of Wild Things""",72,3,3,"1","1","0","0","0","1","0","off notes","rubbery","hammy"
"1313","Marana","Peru",2016,"Peru","Piura",70,3,4,"1","1","0","1","0","1","0","pungent","tangy","grapes"
"1314","Marana","Peru",2016,"Peru","San Martin",70,3,3,"1","1","0","0","0","1","0","pungent","grapes","brownie"
"1315","Marana","Peru",2016,"Peru","Cusco",70,2.75,3,"1","1","0","0","0","1","0","smokey","dirty","sour"
"1316","Marigold's Finest","Canada",2016,"Blend","Cacao Nib Crunch",75,3.25,2,"1","0","0","0","0","1","0","earthy","coffee","roasty"
"1317","Markham & Fitz","U.S.A",2018,"Haiti","Pisa, batch 58",75,2.75,2,"1","0","0","0","0","1","0","dried fruit","woody","dirty"
"1318","Marou","Vietnam",2012,"Vietnam","Ba Ria",76,3.5,3,"1","1","0","0","0","1","0","citrus",NA,NA
"1319","Marou","Vietnam",2012,"Vietnam","Dong Nai",72,3.5,3,"1","1","0","0","0","1","0","roasty","coffee",NA
"1320","Marou","Vietnam",2012,"Vietnam","Tien Giang, Gao Co-op",70,3.5,3,"1","1","0","0","0","1","0","cocoa","spice","late sour"
"1321","Marou","Vietnam",2012,"Vietnam","Ben Tre",78,3.5,3,"1","1","0","0","0","1","0","sticky","pepper","cinamon"
"1322","Marou","Vietnam",2012,"Vietnam","Lam Dong",74,3.5,3,"1","1","0","0","0","1","0","melon","roasty",NA
"1323","Marou","Vietnam",2012,"Vietnam","Tien Giang",80,3,3,"1","1","0","0","0","1","0","creamy","fatty","black pepper"
"1324","Marou","Vietnam",2013,"Vietnam","Tan Phu Dong, Treasure Island",75,3.5,3,"1","1","0","0","0","1","0","fatty","heavy roast","nutty"
"1325","Marou","Vietnam",2015,"Vietnam","Dak Lak, Batch 2451",70,3.75,2,"1","0","0","0","0","1","0","spicy and fragrant",NA,NA
"1326","Marou","Vietnam",2015,"Vietnam","Ben Tre",68,3.5,2,"1","0","0","0","0","1","0","roasty","rich","coffee"
"1327","Marou","Vietnam",2015,"Vietnam","Tan Phu Dong Island, Heart of Darkness",85,3.25,2,"1","0","0","0","0","1","0","long","mild honey","rich cocoa"
"1328","Marou","Vietnam",2018,"Vietnam","Dak Nong, Tam Farm",75,3.5,3,"1","1","0","0","0","1","0","fatty","roasty","nutty"
"1329","Marsatta","U.S.A",2013,"Dominican republic","Dominican Republic",89,2.5,4,"1","1","1","0","0","1","0","fatty","rubber","medicinal"
"1330","Marsatta","U.S.A",2013,"Dominican republic","Dominican Republic",74,2.25,4,"1","1","1","0","0","1","0","waxy","rubber","medicinal"
"1331","Martin Mayer","Austria",2016,"Colombia","Tumaco",74,3.25,3,"1","1","0","0","0","1","0","sandy","mild floral","mild nutty"
"1332","Martin Mayer","Austria",2016,"Haiti","Pisa",82,3,3,"1","1","0","0","0","1","0","sandy","earthy","sweet edge"
"1333","Martin Mayer","Austria",2016,"Bolivia","Alto Beni",76,2.75,3,"1","1","0","0","0","1","0","sticky","pungent","off note"
"1334","Mast Brothers","U.S.A",2010,"Dominican republic","Dominican Republic, Coop",70,3.25,2,"1","0","0","0","0","1","0","sticky","earthy","coffee"
"1335","Mast Brothers","U.S.A",2010,"Venezuela","Ocumare de la Costa",75,3,2,"1","0","0","0","0","1","0","dry","sticky","nutty"
"1336","Mast Brothers","U.S.A",2010,"Venezuela","Patanemo",81,2.75,2,"1","0","0","0","0","1","0","sticky","woody","musty"
"1337","Mast Brothers","U.S.A",2011,"Dominican republic","La Red de Guanconejo, N. Highlands coop",74,3.75,2,"1","0","0","0","0","1","0","gritty","raspberry","sour"
"1338","Mast Brothers","U.S.A",2011,"Blend","Brooklyn Blend",72,3.5,2,"1","0","0","0","0","1","0","rich cocoa","coffee","roasty"
"1339","Mast Brothers","U.S.A",2011,"Belize","Moho River",70,3.5,2,"1","0","0","0","0","1","0","gritty","tangy","cocoa"
"1340","Mast Brothers","U.S.A",2011,"Dominican republic","Conacado",73,3.25,2,"1","0","0","0","0","1","0","dry","gritty","red berry"
"1341","Mast Brothers","U.S.A",2011,"Venezuela","Chuao, Med. Roast",76,3,2,"1","0","0","0","0","1","0","sandy","strawberry","sour"
"1342","Mast Brothers","U.S.A",2011,"Venezuela","Chuao, Dark Roast",70,3,2,"1","0","0","0","0","1","0","dry","sandy","intense"
"1343","Mast Brothers","U.S.A",2011,"Peru","San Martin",75,3,2,"1","0","0","0","0","1","0","orange","lemon","coffee ground"
"1344","Mast Brothers","U.S.A",2011,"Venezuela","Chuao, Light Roast",81,2.75,2,"1","0","0","0","0","1","0","gritty","high astringent","sour"
"1345","Mast Brothers","U.S.A",2011,"Papua new guinea","Papua New Guinea",71,2.75,2,"1","0","0","0","0","1","0","gritty","sticky","smoke"
"1346","Mast Brothers","U.S.A",2012,"Blend","Shake Shack, Peru, Mad., Dom. Rep.",73,3.5,2,"1","0","0","0","0","1","0","gritty","fruit","tart"
"1347","Mast Brothers","U.S.A",2012,"Venezuela","Chuao",73,2.75,2,"1","0","0","0","0","1","0","gritty","sour","sweet"
"1348","Mast Brothers","U.S.A",2012,"Blend","Madagascar",72,2.5,2,"1","0","0","0","0","1","0","gritty","overly tart","sour"
"1349","Mast Brothers","U.S.A",2014,"Blend","French Laundry 20th Anniversary, Peru, Belize",75,3.75,2,"1","0","0","0","0","1","0","tart","deep choco",NA
"1350","Mast Brothers","U.S.A",2015,"Tanzania","Tanzania",74,3.25,2,"1","0","0","0","0","1","0","green","vegetal","mild spice"
"1351","Mast Brothers","U.S.A",2015,"Guatemala","Guatemala",76,3,2,"1","0","0","0","0","1","0","mild bitter","citrus","intense"
"1352","Matale","Australia",2013,"Madagascar","Somia, 2013",68,4,3,"1","1","0","0","0","1","0","sticky","red fruit",NA
"1353","Matale","Australia",2013,"Papua new guinea","Kulili P., 2013",74,4,3,"1","1","0","0","0","1","0","creamy","grassy","smoke"
"1354","Matale","Australia",2013,"Blend","PNG, Vanuatu, Mad; 2013 h.",70,3.75,3,"1","1","0","0","0","1","0","nutty","fruity","spicy"
"1355","Matale","Australia",2013,"Vanuatu","Malekula P., 2013",72,3.5,3,"1","1","0","0","0","1","0","sticky","butterscotch","nutty"
"1356","Maverick","U.S.A",2014,"Peru","Morropon, Norandiono Coop, Piura",63,3.5,3,"1","1","0","0","0","1","0","sweet","cherry","cream"
"1357","Maverick","U.S.A",2014,"Belize","Maya Mountain",70,3.25,2,"1","0","0","0","0","1","0","heavy roast","smoke",NA
"1358","Maverick","U.S.A",2014,"Dominican republic","Elvesia",70,3.25,2,"1","0","0","0","0","1","0","roasty","coffee",NA
"1359","Maverick","U.S.A",2014,"Peru","Tumbes",82,3.25,2,"1","0","0","0","0","1","0","intense","burnt","bitter"
"1360","Maverick","U.S.A",2020,"Madagascar","Akesson P., Sambirano",65,3.25,3,"1","1","0","0","0","1","0","sweet edge","sour fruit",NA
"1361","Maverick","U.S.A",2020,"U.s.a.","Hawai'i Island, Big Island, Mauna Kea",70,3,3,"1","1","0","0","0","1","0","nutty","cheese","savory"
"1362","Maverick","U.S.A",2020,"Vietnam","Dak Nong, Marou Cacao",75,3,3,"1","1","0","0","0","1","0","roasty","hammy","dirty"
"1363","Mayacama","U.S.A",2016,"Dominican republic","Hispaniola",72,3,2,"1","0","0","0","0","1","0","gritty","sweet","earthy"
"1364","McGuire","Canada",2020,"Belize","Maya Mountain, Toledo",70,3.25,3,"1","1","0","0","0","1","0","cocoa","strawberry",NA
"1365","McGuire","Canada",2020,"Guatemala","Cahabon E., ""Adioesmac""",70,2.5,3,"1","1","0","0","0","1","0","musty","woody","rubbery"
"1366","Meadowlands","U.S.A",2014,"Dominican republic","Dominican Republic",70,3.5,2,"1","0","0","0","0","1","0","high roast","nutty","deep choco"
"1367","Meadowlands","U.S.A",2014,"Belize","Belize",70,3,2,"1","0","0","0","0","1","0","spicy","metallic","molasses"
"1368","Meadowlands","U.S.A",2014,"Nicaragua","Nicaragua, w/ inbs",70,3,2,"1","0","0","0","0","1","0","fatty","sligthly bland","earthy"
"1369","Meadowlands","U.S.A",2014,"Venezuela","Venezuela",70,2.75,2,"1","0","0","0","0","1","0","molasses","sweet","choco"
"1370","Meadowlands","U.S.A",2014,"Bolivia","Bolivia",70,2.5,2,"1","0","0","0","0","1","0","pungent","off",NA
"1371","Mellow","Denmark",2019,"Philippines","Kablon Farms, Mindanao Island, 2018 harvest",70,3.25,2,"1","0","0","0","0","0","1","smooth","coconut","cocoa"
"1372","Mellow","Denmark",2019,"Tanzania","Kokoa Kamili, 2018 harvest, Mbingu Village",70,3.25,2,"1","0","0","0","0","0","1","creamy","coconut","cocoa"
"1373","Mellow","Denmark",2019,"Dominican republic","Oko Caribe, El Cibao, 2018 Harvest",70,2.75,2,"1","0","0","0","0","0","1","dry","floral","dirty"
"1374","Mellow","Denmark",2019,"Ecuador","Camino Verde, Duran Region",85,2.5,2,"1","0","0","0","0","0","1","floral","earthy","bitter"
"1375","Menakao (aka Cinagra)","Madagascar",2012,"Madagascar","Madagascar",80,2.5,4,"1","1","0","1","0","1","0","sticky","tart","slight burnt"
"1376","Menakao (aka Cinagra)","Madagascar",2012,"Madagascar","Madagascar",72,2.5,4,"1","1","0","1","0","1","0","uneven","smokey","hammy"
"1377","Mesocacao","Honduras",2014,"Honduras","Honduras",70,3.5,3,"1","1","0","0","0","1","0","intense","grassy","spicy"
"1378","Mesocacao","Honduras",2014,"Nicaragua","La Tronca, Matagalpa",80,3.5,3,"1","1","0","0","0","1","0","dried fruit","rich cocoa",NA
"1379","Mesocacao","Honduras",2014,"Honduras","Honduras",80,3.25,3,"1","1","0","0","0","1","0","intense","ham","butterscotch"
"1380","Mesocacao","Honduras",2014,"Nicaragua","La Tronca, Matagalpa",70,3.25,3,"1","1","0","0","0","1","0","acidic","pomegrant","brownie"
"1381","Mesocacao","Honduras",2015,"El salvador","El Salvador",70,3,3,"1","1","0","0","0","1","0","dairy","caramel",NA
"1382","Mesocacao","Honduras",2015,"El salvador","El Salvador",80,2.75,3,"1","1","0","0","0","1","0","fatty","bitter","woody"
"1383","Mestico","Brazil",2018,"Brazil","Fazenda Bonanca, Bahia",75,2.5,3,"1","1","0","0","0","1","0","earthy","floral","rubbery"
"1384","Metiisto","Sweden",2014,"Madagascar","Akesson Estate, batch 10",72,3.5,3,"1","1","0","0","0","1","0","creamy","fatty","mild cherry"
"1385","Metiisto","Sweden",2014,"Brazil","Fazenda Sempre Firme P., Bahia, batch 7",70,3,3,"1","1","0","0","0","1","0","fatty","creamy","olive"
"1386","Metiisto","Australia",2018,"Solomon islands","Tenaru",67,3.75,3,"1","1","0","0","0","1","0","dried fruit","mild hammy",NA
"1387","Metiisto","Australia",2018,"Solomon islands","Patovaki, Paspaskato Is",72,3.25,3,"1","1","0","0","0","1","0","roasty/smokey","high acidity",NA
"1388","Metropolitan","Netherlands",2015,"Blend","South America",70,3.5,3,"1","0","1","0","0","1","0","accesible","simple cocoa note",NA
"1389","Meybol","Germany",2018,"Peru","Piura Blanco",70,3.5,3,"1","1","0","0","0","1","0","grape","mild smoke","sandy"
"1390","Michel Cluizel","France",2006,"Dominican republic","Los Ancones P.",67,3.75,4,"1","1","1","0","0","1","0","creamy","raisins","licorice"
"1391","Michel Cluizel","France",2006,"Madagascar","Mangaro P.",65,3.75,4,"1","1","1","0","0","1","0","grapefruit","spices",NA
"1392","Michel Cluizel","France",2006,"Papua new guinea","Maralumi P.",64,3.75,4,"1","1","1","0","0","1","0","tropical fruit and mild smoke",NA,NA
"1393","Michel Cluizel","France",2006,"Sao tome","Tamarina",70,3,4,"1","1","1","0","0","1","0","creamy","licorice","herbs"
"1394","Michel Cluizel","France",2006,"Blend","Carre Amer",60,2,4,"1","1","1","0","0","1","0","sweet","crisp nibs",NA
"1395","Michel Cluizel","France",2006,"Blend","Carre Grand Noir",85,2,4,"1","1","1","0","0","1","0","bitter coffee flavor",NA,NA
"1396","Michel Cluizel","France",2006,"Blend","Noir Infini",99,2,4,"1","1","1","0","0","1","0","smooth","bold","bitter"
"1397","Michel Cluizel","France",2007,"Venezuela","Carenero Superior, Concepcion",66,3.5,4,"1","1","1","0","0","1","0","cocoa","orange",NA
"1398","Michel Cluizel","France",2007,"Sao tome","Vila Gracinda",67,3.5,4,"1","1","1","0","0","1","0","creamy","smoke","raspberry"
"1399","Michel Cluizel","France",2012,"Mexico","Chiapas, Mokaya P.",66,3.75,4,"1","1","1","0","0","1","0","raisins","melon",NA
"1400","Michel Cluizel","France",2017,"Colombia","El Jardin",69,3.25,4,"1","1","1","0","0","1","0","sandy","earthy","fatty"
"1401","Michel Cluizel","France",2019,"Guatemala","La Laguna Plantation",70,3.5,4,"1","1","1","0","0","1","0","dairy","cocoa","fatty"
"1402","Michel Cluizel","France",2019,"Brazil","Riachuelo Plantation",70,3,4,"1","1","1","0","0","1","0","sandy","grits","nutty"
"1403","Middlebury","U.S.A",2012,"Indonesia","Balinese, Java",70,2.5,4,"1","1","0","0","1","0","1","leather","salt",NA
"1404","Middlebury","U.S.A",2012,"Bolivia","Alto Beni",75,2,4,"1","1","0","0","1","0","1","sticky","cardboard","why bother"
"1405","Middlebury","U.S.A",2012,"Blend","Houseblend",65,1.5,4,"1","1","0","0","1","0","1","chemical","salt","wtf"
"1406","Middlebury","U.S.A",2013,"Belize","Belize",80,3.25,4,"1","1","0","0","1","1","0","strawberry","cream","spice"
"1407","Middlebury","U.S.A",2013,"Dominican republic","La Red",75,2.5,3,"1","0","0","0","1","0","1","molassses","palm","spicy"
"1408","Middlebury","U.S.A",2015,"Dominican republic","Oko Caribe",75,3.75,3,"1","1","0","0","0","1","0","spicy","rich","mint"
"1409","Middlebury","U.S.A",2015,"Venezuela","Patanemo, Epoch, Donaldo",75,3.75,3,"1","1","0","0","0","1","0","nutty","grassy","woody"
"1410","Middlebury","U.S.A",2015,"Belize","Maya Mountain",80,3.5,3,"1","1","0","0","0","1","0","woody","lemon","mild bitter"
"1411","Middlebury","U.S.A",2015,"Trinidad","San Juan Estate",70,3.5,3,"1","1","0","0","0","1","0","black pepper","dairy",NA
"1412","Middlebury","U.S.A",2015,"Nicaragua","Matagalpa, Cacao Bisiesto",70,3.5,3,"1","1","0","0","0","1","0","rum","herbal","rich"
"1413","Middlebury","U.S.A",2015,"Tanzania","Kokoa Kamili",75,3.25,3,"1","1","0","0","0","1","0","banana","melon","fatty"
"1414","Mike & Becky","Belgium",2018,"Belize","San Jose, Toledo, 2017 harvest",70,3.5,3,"1","1","0","0","0","1","0","grape","cocoa",NA
"1415","Mike & Becky","Belgium",2018,"India","Idukki",70,3.25,3,"1","1","0","0","0","1","0","candy spices","sweet",NA
"1416","Mike & Becky","Belgium",2018,"Peru","Maranon, 2017 harvest",70,3.25,3,"1","1","0","0","0","1","0","complex","true to origin",NA
"1417","Mike & Becky","Belgium",2018,"Dominican republic","Oko Caribe, hispaniola, 2017 harvest",70,3,3,"1","1","0","0","0","1","0","fatty","simple",NA
"1418","Millcreek Cacao Roasters","U.S.A",2012,"Ecuador","Ecuador",70,3.5,4,"1","1","1","0","0","1","0","wine","brownie batter",NA
"1419","Millcreek Cacao Roasters","U.S.A",2013,"Ecuador","Ecuador",70,2.5,4,"1","1","1","0","0","1","0","unrefined","burnt nuts","vanilla"
"1420","Millesime","Belgium",2019,"Ecuador","Los Rios, Arriba, 2017 Harvest",70,3,3,"1","1","0","0","0","1","0","sandy","nutmeg","astringent"
"1421","Millesime","Belgium",2019,"India","Kaithapara Village, Idukki, Kerala, 2017 H.",74,3,3,"1","1","0","0","0","1","0","dry","sandy","empty"
"1422","Millesime","Belgium",2019,"Brazil","Fazenda Leolinad, Bahia, 2017 H.",76,3,3,"1","1","0","0","0","1","0","dry","sandy","dirt"
"1423","Milton","Japan",2018,"Peru","Piura Gran Blanco, Sisyu & Kiriyana Phoenix",70,3.75,2,"1","0","0","0","0","1","0","grape","thick","chewy"
"1424","Milton","Japan",2018,"Madagascar","Ambanja",70,3.5,2,"1","0","0","0","0","1","0","cocoa","mild pear","sticky"
"1425","Milton","Japan",2018,"Vietnam","Ben Tre",70,3.25,2,"1","0","0","0","0","1","0","cocounut","late sour",NA
"1426","Milton","Japan",2018,"Brazil","Bahia",70,3,2,"1","0","0","0","0","1","0","intense","sour","hammy"
